dataset,id,period,region,channel,device,segment,age,tenure_months,income,balance,visits_7d,visits_30d,dwell_seconds,discount_rate,basket_value,support_tickets,loan_amount,utilization,delinquencies,bureau_score,employment_years,inquiry_count,macro_index,merchant_risk,behavior_score,missingness_flag,decoy_score,target
credit,credit_00846,P2,suburban,partner,,high_yield,50,35,8412.97,,,,,,,,19168.74,0.7649,0,637.4,7.7,0,-0.1684,,0.44152,0,0.57298,0
credit,credit_00847,P2,metro,broker,,thin_file,35,10,8946.6,,,,,,,,10753.87,0.4235,0,691.3,2.3,3,-0.4697,,0.08957,0,0.09441,0
credit,credit_00848,P2,suburban,broker,,near_prime,50,3,10137.88,,,,,,,,9209.15,0.4607,0,614.3,7.1,2,-0.0443,,0.64646,0,0.27338,0
credit,credit_00849,P2,suburban,mobile,,high_yield,54,,5177.2,,,,,,,,29796.53,0.3575,3,603.5,9.4,0,0.4002,,1.0,0,0.87671,1
credit,credit_00850,P2,suburban,broker,,near_prime,34,14,4728.71,,,,,,,,26917.67,0.3891,2,604.3,1.7,1,-0.2142,,1.0,0,0.60615,1
credit,credit_00851,P1,metro,branch,,thin_file,59,14,3848.63,,,,,,,,14872.75,0.7385,0,665.5,4.1,3,-0.3013,,0.4211,1,0.3659,0
credit,credit_00852,P1,suburban,branch,,high_yield,,14,5949.97,,,,,,,,11085.51,0.193,1,598.0,2.2,5,-0.1034,,0.46518,0,0.40214,1
credit,credit_00853,P3,industrial,mobile,,near_prime,65,45,3785.78,,,,,,,,9629.26,0.4415,0,606.0,0.0,0,-0.4908,,0.30228,0,0.48667,0
credit,credit_00854,P2,metro,broker,,high_yield,65,7,4464.96,,,,,,,,17484.81,0.3215,0,642.9,9.0,3,-0.2448,,0.62327,0,0.25766,0
credit,credit_00855,P2,regional,broker,,near_prime,23,18,4903.02,,,,,,,,26392.05,0.2212,0,727.4,10.7,0,0.1084,,0.0,0,0.0,1
credit,credit_00856,P2,suburban,partner,,near_prime,75,0,3851.63,,,,,,,,4153.87,0.2999,0,733.2,8.6,0,-0.4693,,0.0,0,0.03423,0
credit,credit_00857,P3,regional,broker,,near_prime,61,66,5194.45,,,,,,,,23830.08,0.7107,0,572.0,11.5,0,-0.7347,,0.36649,0,0.78835,1
credit,credit_00858,P3,metro,broker,,near_prime,30,13,8586.0,,,,,,,,33787.05,0.8555,3,526.9,6.2,0,0.7016,,0.717,0,0.9605,1
credit,credit_00859,P3,regional,broker,,high_yield,57,8,3067.17,,,,,,,,22090.23,0.6726,0,651.7,1.3,0,-0.8376,,0.81593,0,0.46923,0
credit,credit_00860,P3,metro,branch,,near_prime,36,3,4680.24,,,,,,,,28974.69,0.559,1,628.9,0.3,0,-0.9487,,0.28223,0,0.45291,0
credit,credit_00861,P2,regional,mobile,,near_prime,55,17,3950.16,,,,,,,,20371.02,0.5863,0,657.6,13.6,1,-0.3677,,0.2966,0,0.41259,0
credit,credit_00862,P3,metro,broker,,thin_file,33,18,3631.4,,,,,,,,13083.77,0.4567,0,631.9,10.6,2,-0.6743,,0.7173,0,0.33217,0
credit,credit_00863,P3,suburban,branch,,prime,24,,6771.63,,,,,,,,22983.5,0.6813,0,685.9,3.0,2,-0.7151,,0.08483,0,0.00231,0
credit,credit_00864,P3,regional,mobile,,near_prime,58,53,4072.09,,,,,,,,26924.37,0.0693,0,654.6,3.1,3,0.2054,,0.69519,0,0.64487,1
credit,credit_00865,P1,suburban,partner,,near_prime,59,22,,,,,,,,,28699.18,0.1428,0,726.1,3.0,0,-0.2184,,0.26379,0,0.62509,0
credit,credit_00866,P2,suburban,mobile,,near_prime,51,24,4655.91,,,,,,,,21882.07,0.4322,1,622.2,3.4,0,0.7302,,0.72459,0,0.78388,1
credit,credit_00867,P3,suburban,branch,,near_prime,46,26,9797.59,,,,,,,,16302.81,0.0715,0,598.3,5.9,0,-0.2457,,0.44767,0,0.18776,1
credit,credit_00868,P1,industrial,branch,,prime,42,14,6543.04,,,,,,,,12837.89,0.3978,0,693.8,7.6,1,-0.0646,,0.0,0,0.11159,0
credit,credit_00869,P3,industrial,mobile,,near_prime,65,3,2886.52,,,,,,,,19273.02,0.7919,1,604.5,5.1,1,-0.0233,,0.82616,0,0.55294,0
credit,credit_00870,P2,suburban,branch,,high_yield,32,15,6371.73,,,,,,,,32895.04,0.2043,0,674.1,0.5,0,-0.2195,,0.68975,0,0.74481,0
credit,credit_00871,P2,industrial,mobile,,near_prime,59,13,4317.08,,,,,,,,26736.67,0.8377,1,532.2,2.0,1,0.0981,,1.0,0,0.90861,1
credit,credit_00872,P2,regional,partner,,near_prime,65,15,2453.89,,,,,,,,12533.05,0.5596,0,670.8,9.4,0,-0.4945,,0.40549,0,0.69415,0
credit,credit_00873,P1,suburban,mobile,,near_prime,,25,3466.0,,,,,,,,15171.82,0.1567,0,566.9,5.2,1,-0.2289,,0.42734,0,0.40743,1
credit,credit_00874,P3,industrial,partner,,prime,40,66,6180.67,,,,,,,,12982.77,0.3499,1,559.6,7.4,0,0.2891,,0.49226,0,0.35486,0
credit,credit_00875,P1,suburban,branch,,prime,42,18,4420.29,,,,,,,,12951.27,0.6551,0,506.3,3.0,0,-0.2924,,0.38714,0,0.28226,0
credit,credit_00876,P2,regional,mobile,,near_prime,49,24,4259.87,,,,,,,,22365.63,0.5058,2,548.0,7.5,3,0.0039,,0.67517,0,0.67772,0
credit,credit_00877,P2,industrial,partner,,near_prime,39,6,6113.15,,,,,,,,9068.28,0.4899,0,591.9,10.4,1,0.386,,0.36066,0,0.43887,0
credit,credit_00878,P3,suburban,branch,,near_prime,45,1,4131.95,,,,,,,,14784.29,0.5819,3,516.8,5.1,0,-0.4093,,0.68812,0,0.53927,1
credit,credit_00879,P2,regional,broker,,prime,50,17,4650.6,,,,,,,,29859.82,0.135,0,633.3,5.4,4,-0.0481,,0.42138,0,0.65606,0
credit,credit_00880,P3,suburban,broker,,near_prime,49,88,2968.87,,,,,,,,36343.39,0.2693,0,600.4,13.8,1,-0.5632,,0.25161,0,0.49202,1
credit,credit_00881,P2,metro,mobile,,thin_file,54,21,7360.57,,,,,,,,21032.99,0.6455,0,,4.2,4,-0.7222,,0.82079,1,0.4771,1
credit,credit_00882,P2,regional,broker,,near_prime,48,,7594.53,,,,,,,,22255.28,0.2842,0,725.1,5.9,2,0.4931,,0.52184,0,0.03839,0
credit,credit_00883,P3,regional,partner,,near_prime,47,17,5953.56,,,,,,,,22538.66,0.5466,0,621.9,9.8,1,-0.622,,0.42192,0,0.08364,0
credit,credit_00884,P2,industrial,partner,,prime,52,1,1833.29,,,,,,,,3219.0,0.1581,0,637.7,4.0,3,-0.4999,,0.69943,0,0.2864,0
credit,credit_00885,P1,suburban,mobile,,near_prime,41,13,5048.24,,,,,,,,12506.51,0.3677,1,579.2,8.6,1,0.9415,,0.5702,0,0.35224,1
credit,credit_00886,P3,regional,partner,,high_yield,36,20,7885.55,,,,,,,,22332.01,0.4431,0,666.7,0.9,1,0.7075,,0.55374,0,0.38219,0
credit,credit_00887,P2,industrial,broker,,prime,64,31,4659.19,,,,,,,,22912.42,0.4298,0,730.7,8.6,1,0.3263,,0.06485,0,0.57949,1
credit,credit_00888,P2,regional,broker,,near_prime,39,4,1251.37,,,,,,,,14132.7,0.4168,1,662.4,0.0,0,0.5756,,0.62187,0,0.34782,0
credit,credit_00889,P1,suburban,partner,,prime,41,4,3201.69,,,,,,,,21318.87,0.3516,0,,3.8,0,0.7575,,0.56974,0,0.62121,0
credit,credit_00890,P2,industrial,branch,,thin_file,47,6,4333.74,,,,,,,,18661.04,0.4073,0,659.4,9.9,3,-0.0881,,0.4528,0,0.4369,0
credit,credit_00891,P2,regional,partner,,near_prime,42,32,3518.32,,,,,,,,23651.4,0.4775,0,587.7,6.6,1,-0.1142,,0.68742,0,0.83411,0
credit,credit_00892,P3,suburban,partner,,prime,37,3,2626.3,,,,,,,,19989.32,0.2985,1,618.4,,0,-0.1992,,0.56796,0,0.35614,1
credit,credit_00893,P1,suburban,branch,,near_prime,36,29,,,,,,,,,22256.53,0.0553,0,,1.1,2,0.3806,,0.54453,0,0.2962,0
credit,credit_00894,P3,industrial,partner,,high_yield,53,31,5629.63,,,,,,,,2270.58,0.5672,0,651.6,2.6,1,0.3633,,0.49639,0,0.42556,0
credit,credit_00895,P1,suburban,branch,,thin_file,43,36,4029.26,,,,,,,,10173.32,0.4497,2,577.7,,0,0.8281,,0.6229,1,0.58341,0
credit,credit_00896,P3,regional,branch,,prime,45,,4088.91,,,,,,,,21212.38,0.4598,2,609.4,5.0,1,-0.5309,,0.74277,0,0.68335,0
credit,credit_00897,P3,metro,mobile,,prime,30,,4550.66,,,,,,,,17115.61,0.8047,0,680.9,9.2,0,-0.3789,,0.37836,0,0.12151,1
credit,credit_00898,P1,metro,mobile,,high_yield,59,78,850.0,,,,,,,,24760.92,0.2786,1,550.6,6.5,2,-0.4305,,0.87642,0,0.93994,1
credit,credit_00899,P3,regional,partner,,high_yield,51,,5823.1,,,,,,,,19750.91,0.4673,0,729.7,7.4,4,-1.0686,,0.29382,0,0.4524,0
