dataset,id,period,region,channel,device,segment,age,tenure_months,income,balance,visits_7d,visits_30d,dwell_seconds,discount_rate,basket_value,support_tickets,loan_amount,utilization,delinquencies,bureau_score,employment_years,inquiry_count,macro_index,merchant_risk,behavior_score,missingness_flag,decoy_score,target
conversion,conversion_00742,P1,metro,search,desktop,value,38.0,13.0,2155.72,1026.67,11.0,57.0,61.6,0.2968,78.45,0.0,,,,,,,,0.1044,0.84381,0,0.76702,1
conversion,conversion_00271,P1,regional,email,ios,premium,26.0,15.0,5491.04,3753.66,1.0,37.0,82.44,0.1153,50.59,3.0,,,,,,,,0.1939,0.39417,0,0.54558,1
conversion,conversion_00200,P1,island,email,android,new,44.0,4.0,4914.63,4695.95,3.0,42.0,144.56,0.3176,22.28,0.0,,,,,,,,0.7014,0.38131,1,0.55923,0
conversion,conversion_00083,P3,regional,direct,tablet,new,49.0,35.0,1979.3,2018.38,15.0,26.0,358.14,0.1151,130.31,1.0,,,,,,,,0.3225,0.8305,0,1.0,1
conversion,conversion_00122,P1,island,social,ios,new,34.0,18.0,2978.24,2170.31,6.0,33.0,30.14,0.3945,65.75,0.0,,,,,,,,0.2942,0.72624,0,0.56769,0
conversion,conversion_00651,P3,island,social,ios,value,33.0,35.0,4873.6,5555.56,13.0,27.0,309.08,0.2037,60.33,3.0,,,,,,,,0.3753,0.58503,0,0.90665,1
conversion,conversion_00151,P1,suburban,direct,desktop,new,36.0,10.0,1797.7,2384.32,1.0,40.0,85.88,0.0773,69.12,0.0,,,,,,,,0.0799,0.6543,0,0.56228,1
conversion,conversion_00191,P3,metro,social,tablet,value,28.0,0.0,2476.06,1919.45,9.0,25.0,,0.1462,116.17,0.0,,,,,,,,0.2953,0.65344,0,0.77576,1
conversion,conversion_00444,P3,suburban,search,desktop,premium,35.0,7.0,6278.11,7425.56,5.0,14.0,39.89,0.3797,46.59,2.0,,,,,,,,0.1548,0.48276,0,0.55913,0
conversion,conversion_00559,P3,regional,email,desktop,premium,,45.0,3026.29,1527.95,16.0,39.0,112.84,0.1529,57.84,0.0,,,,,,,,0.0757,0.95418,0,1.0,0
conversion,conversion_00757,P3,suburban,search,ios,new,43.0,4.0,4363.32,3144.97,3.0,4.0,59.01,0.0174,19.59,0.0,,,,,,,,0.2336,0.43899,0,0.348,0
conversion,conversion_00367,P2,island,email,desktop,standard,38.0,10.0,4626.3,3476.67,8.0,45.0,58.06,0.1932,28.66,0.0,,,,,,,,0.1122,0.62372,0,0.82091,0
conversion,conversion_00769,P1,island,direct,desktop,value,65.0,36.0,5009.78,5027.87,15.0,44.0,137.4,0.3435,32.93,0.0,,,,,,,,0.3847,0.8885,0,0.82408,1
conversion,conversion_00505,P3,metro,affiliate,tablet,premium,18.0,3.0,,6815.88,11.0,53.0,48.3,0.0447,24.83,1.0,,,,,,,,0.4058,0.7679,0,0.58812,1
conversion,conversion_00117,P1,suburban,affiliate,android,new,49.0,55.0,1386.32,2341.5,6.0,33.0,67.88,0.4682,57.94,1.0,,,,,,,,0.2841,0.70687,0,0.51017,1
conversion,conversion_00577,P2,regional,social,ios,premium,32.0,6.0,5664.98,3181.49,1.0,28.0,34.25,0.2118,5.92,1.0,,,,,,,,0.4362,0.37742,0,0.44844,1
conversion,conversion_00042,P1,suburban,social,desktop,new,18.0,21.0,3891.85,2814.26,0.0,15.0,40.28,0.1929,29.49,0.0,,,,,,,,0.1816,0.36526,0,0.2888,0
conversion,conversion_00022,P2,island,direct,tablet,new,32.0,3.0,4531.87,3033.82,14.0,49.0,56.31,0.0605,85.66,0.0,,,,,,,,0.1685,0.67773,0,0.71686,1
conversion,conversion_00604,P1,metro,affiliate,tablet,value,51.0,0.0,4035.85,2143.58,5.0,11.0,113.77,0.1191,46.68,2.0,,,,,,,,0.5777,0.52705,0,0.29714,1
conversion,conversion_00782,P3,island,search,tablet,premium,45.0,51.0,,5984.1,16.0,34.0,34.57,0.1716,37.22,1.0,,,,,,,,0.0376,0.80457,0,0.84719,1
conversion,conversion_00378,P3,island,search,tablet,value,30.0,19.0,2026.13,1020.07,5.0,8.0,28.77,0.342,43.32,0.0,,,,,,,,0.081,0.55098,0,0.45439,0
conversion,conversion_00040,P2,metro,affiliate,ios,standard,42.0,,2179.14,2783.9,12.0,40.0,45.57,0.0686,131.95,3.0,,,,,,,,0.0718,0.74116,0,0.56023,1
conversion,conversion_00124,P1,suburban,search,ios,premium,34.0,2.0,5316.11,3945.52,6.0,44.0,206.08,0.425,48.82,0.0,,,,,,,,0.2437,0.87058,0,0.95624,1
conversion,conversion_00059,P3,island,email,tablet,new,30.0,,6777.78,3373.0,0.0,24.0,87.74,0.2839,22.08,0.0,,,,,,,,0.6968,0.58518,0,0.15284,0
conversion,conversion_00677,P2,regional,search,desktop,value,33.0,23.0,3345.91,,3.0,5.0,227.25,0.1968,82.04,0.0,,,,,,,,0.2348,0.57914,0,0.35876,1
conversion,conversion_00620,P3,island,affiliate,tablet,value,36.0,0.0,3164.02,5034.11,4.0,41.0,57.96,0.3775,67.77,2.0,,,,,,,,0.0925,0.5554,0,0.2495,1
conversion,conversion_00836,P2,metro,search,desktop,standard,38.0,27.0,3018.05,2256.81,15.0,29.0,141.17,0.332,53.34,0.0,,,,,,,,0.4222,0.75164,0,1.0,0
conversion,conversion_00833,P2,metro,direct,ios,standard,39.0,3.0,,6044.91,16.0,35.0,73.27,0.1412,79.58,1.0,,,,,,,,0.3785,1.0,0,0.68417,1
conversion,conversion_00509,P2,island,social,android,premium,18.0,13.0,2312.6,3876.15,14.0,16.0,312.4,0.0674,48.13,0.0,,,,,,,,0.2885,0.81327,1,0.76459,1
conversion,conversion_00316,P3,suburban,social,tablet,value,22.0,27.0,2242.65,,16.0,19.0,58.05,0.2096,223.4,0.0,,,,,,,,0.1417,0.68682,0,0.85188,1
conversion,conversion_00423,P1,island,social,android,value,30.0,13.0,5346.79,4557.99,8.0,22.0,297.01,0.3888,8.63,0.0,,,,,,,,0.5263,0.63747,0,0.72411,1
conversion,conversion_00243,P1,metro,social,tablet,premium,20.0,34.0,3355.85,,9.0,24.0,1194.43,0.1894,129.75,0.0,,,,,,,,0.396,0.99846,0,0.95412,1
conversion,conversion_00383,P2,island,direct,tablet,new,26.0,6.0,4779.02,7809.01,13.0,55.0,373.48,0.2544,68.93,1.0,,,,,,,,0.2081,0.82014,0,1.0,1
conversion,conversion_00012,P1,regional,social,android,premium,32.0,6.0,2304.74,1524.58,16.0,25.0,43.47,0.1088,66.89,0.0,,,,,,,,0.4138,0.68157,1,0.51824,1
conversion,conversion_00009,P3,regional,search,tablet,premium,53.0,1.0,,4827.86,9.0,36.0,85.99,0.1133,86.43,2.0,,,,,,,,0.1905,0.57505,0,0.52038,1
conversion,conversion_00780,P2,suburban,direct,ios,new,39.0,0.0,1525.61,1715.3,15.0,50.0,150.93,0.0657,21.64,1.0,,,,,,,,0.3538,0.91656,0,0.50255,0
conversion,conversion_00529,P3,regional,social,tablet,standard,52.0,35.0,4909.16,5833.03,14.0,46.0,44.78,0.0879,142.84,2.0,,,,,,,,0.1906,0.73404,0,0.58822,1
conversion,conversion_00260,P1,suburban,email,tablet,new,38.0,8.0,5091.56,3628.29,13.0,17.0,83.15,0.3002,155.68,1.0,,,,,,,,0.1146,0.6125,0,0.7097,0
conversion,conversion_00631,P3,metro,affiliate,tablet,premium,27.0,29.0,5717.4,6716.92,16.0,56.0,30.59,0.3121,103.88,1.0,,,,,,,,0.7637,0.77422,0,0.5547,1
conversion,conversion_00411,P1,island,affiliate,android,value,50.0,30.0,,6691.73,6.0,40.0,134.99,0.2555,50.82,0.0,,,,,,,,0.2758,0.55991,1,0.85819,1
conversion,conversion_00468,P2,regional,direct,tablet,standard,41.0,3.0,1200.0,1262.25,6.0,45.0,51.28,0.1354,65.4,0.0,,,,,,,,0.5214,0.66034,0,0.78821,1
conversion,conversion_00645,P2,island,direct,desktop,standard,43.0,18.0,5916.14,5274.64,16.0,57.0,108.97,0.0098,46.09,0.0,,,,,,,,0.1562,0.90196,0,0.76605,1
conversion,conversion_00331,P2,regional,email,desktop,value,46.0,46.0,,5137.37,15.0,27.0,13.48,0.0856,106.02,2.0,,,,,,,,0.2737,0.57439,0,0.37462,0
conversion,conversion_00363,P2,suburban,email,ios,premium,26.0,5.0,4415.77,3820.86,15.0,51.0,286.67,0.2474,18.09,0.0,,,,,,,,0.2919,1.0,0,0.71382,1
conversion,conversion_00032,P1,regional,direct,android,new,45.0,9.0,5687.09,2774.65,16.0,55.0,127.59,0.2811,47.07,2.0,,,,,,,,0.2788,0.72415,0,1.0,1
conversion,conversion_00722,P1,island,email,tablet,standard,59.0,10.0,2935.5,4513.17,12.0,48.0,89.76,0.4607,21.05,2.0,,,,,,,,0.2005,0.61483,0,0.47483,1
conversion,conversion_00047,P1,suburban,affiliate,desktop,value,30.0,6.0,2076.32,3001.46,5.0,10.0,40.68,0.1953,48.22,0.0,,,,,,,,0.4631,0.54449,0,0.30088,1
conversion,conversion_00758,P3,suburban,search,ios,standard,40.0,23.0,4809.2,2000.42,0.0,46.0,29.18,0.1044,48.56,3.0,,,,,,,,0.6304,0.3494,0,0.46234,1
conversion,conversion_00166,P3,suburban,email,tablet,value,27.0,0.0,4761.58,,12.0,43.0,122.91,0.3759,20.88,0.0,,,,,,,,0.5286,0.7277,0,0.87424,1
conversion,conversion_00404,P3,regional,direct,tablet,new,49.0,35.0,3258.1,2346.59,13.0,39.0,165.73,0.0375,65.06,0.0,,,,,,,,0.2494,0.94291,0,0.93338,1
conversion,conversion_00164,P1,suburban,search,tablet,standard,38.0,1.0,5548.38,4702.69,10.0,16.0,244.06,0.0769,57.82,0.0,,,,,,,,0.1319,0.86967,0,0.88398,1
conversion,conversion_00011,P3,metro,social,android,premium,47.0,7.0,,2132.67,7.0,17.0,149.53,0.0823,70.29,3.0,,,,,,,,0.5555,0.7498,0,0.81341,0
conversion,conversion_00209,P1,regional,search,tablet,premium,45.0,13.0,3656.05,1809.59,4.0,24.0,36.41,0.2948,71.54,1.0,,,,,,,,0.2856,0.768,0,0.57076,0
conversion,conversion_00691,P3,metro,direct,android,new,31.0,3.0,1766.61,,0.0,7.0,,0.1435,32.55,0.0,,,,,,,,0.3402,0.36615,1,0.44224,1
conversion,conversion_00799,P3,island,email,android,standard,,43.0,4410.22,4456.7,16.0,43.0,71.42,0.2681,68.1,0.0,,,,,,,,0.3085,1.0,0,0.85713,1
conversion,conversion_00644,P2,regional,social,desktop,premium,34.0,,5561.5,4768.34,10.0,27.0,59.57,0.1265,33.23,0.0,,,,,,,,0.2579,0.708,0,0.96222,1
conversion,conversion_00879,P3,suburban,affiliate,tablet,premium,56.0,84.0,,8641.31,6.0,10.0,386.51,0.327,238.27,1.0,,,,,,,,0.2694,0.58943,0,0.71509,1
conversion,conversion_00160,P1,regional,email,desktop,premium,23.0,16.0,1200.0,1964.67,15.0,21.0,43.29,0.2088,66.16,1.0,,,,,,,,0.0981,0.87331,0,0.94121,1
conversion,conversion_00156,P2,metro,social,android,value,43.0,60.0,3992.78,5920.26,15.0,53.0,97.59,0.2184,87.52,0.0,,,,,,,,0.1409,0.89629,1,0.77037,1
conversion,conversion_00232,P3,island,social,ios,value,28.0,0.0,3752.82,3838.95,16.0,20.0,147.21,0.1373,50.89,0.0,,,,,,,,0.406,0.95295,0,0.8821,1
conversion,conversion_00355,P2,suburban,affiliate,tablet,value,52.0,4.0,4977.67,4682.27,15.0,54.0,109.69,0.0989,43.92,1.0,,,,,,,,0.6592,0.75182,0,0.62484,0
conversion,conversion_00487,P3,suburban,affiliate,tablet,value,50.0,20.0,,10389.84,10.0,47.0,596.38,0.1263,58.57,0.0,,,,,,,,0.1889,0.69589,0,0.78136,1
conversion,conversion_00580,P1,island,search,ios,premium,26.0,14.0,2441.32,2935.8,1.0,16.0,133.28,0.2624,18.79,0.0,,,,,,,,0.421,0.64894,0,0.27282,1
conversion,conversion_00341,P1,island,direct,ios,new,44.0,36.0,6257.78,7215.47,15.0,29.0,49.48,0.2195,40.99,3.0,,,,,,,,0.6004,0.56363,0,0.4063,0
conversion,conversion_00092,P2,island,direct,android,value,46.0,21.0,4758.79,5590.28,13.0,37.0,37.03,0.2078,109.46,0.0,,,,,,,,0.2449,0.84757,0,0.89125,1
conversion,conversion_00150,P2,metro,email,ios,new,37.0,9.0,6539.37,,10.0,48.0,47.9,0.1193,33.72,1.0,,,,,,,,0.1285,0.96563,0,0.77276,1
conversion,conversion_00731,P1,island,affiliate,tablet,standard,46.0,2.0,7180.76,4700.17,11.0,38.0,63.69,0.1404,57.07,0.0,,,,,,,,0.3371,0.36342,0,0.67027,0
conversion,conversion_00330,P2,metro,search,desktop,standard,38.0,16.0,5391.79,7116.19,9.0,50.0,96.73,0.5924,181.04,1.0,,,,,,,,0.1567,0.93204,0,0.87364,1
conversion,conversion_00816,P3,suburban,direct,tablet,premium,49.0,23.0,6318.03,7051.87,11.0,35.0,83.73,0.1614,15.37,0.0,,,,,,,,0.5981,0.87301,0,0.63802,0
conversion,conversion_00020,P3,island,affiliate,tablet,premium,40.0,10.0,6047.51,7011.45,12.0,33.0,133.55,0.322,50.09,3.0,,,,,,,,0.2105,0.74661,0,0.58069,1
conversion,conversion_00289,P3,suburban,search,ios,value,30.0,9.0,3857.93,,14.0,47.0,177.14,0.1263,53.52,0.0,,,,,,,,0.3433,0.82174,0,0.80813,1
conversion,conversion_00571,P2,metro,affiliate,tablet,new,32.0,29.0,4548.14,3636.37,0.0,4.0,27.62,0.2919,57.91,1.0,,,,,,,,0.131,0.41048,0,0.19968,1
conversion,conversion_00074,P2,regional,affiliate,android,value,45.0,18.0,4151.7,5855.89,1.0,42.0,55.05,0.3265,78.27,2.0,,,,,,,,0.379,0.30757,1,0.56453,0
conversion,conversion_00896,P2,regional,search,desktop,value,20.0,8.0,5234.16,2931.39,14.0,27.0,110.77,0.1375,59.44,0.0,,,,,,,,0.197,0.83897,0,0.95124,1
conversion,conversion_00066,P3,regional,social,ios,value,41.0,14.0,6104.09,5697.52,16.0,51.0,140.3,0.0541,28.61,0.0,,,,,,,,0.2076,0.79611,0,0.87102,0
conversion,conversion_00299,P3,regional,direct,ios,new,39.0,29.0,5391.7,8773.37,12.0,51.0,106.16,0.2468,115.88,1.0,,,,,,,,0.1628,0.79351,0,0.82759,1
conversion,conversion_00088,P3,metro,search,desktop,premium,33.0,18.0,4438.68,6878.74,8.0,40.0,379.93,0.1672,36.51,0.0,,,,,,,,0.153,0.89349,0,0.98719,1
conversion,conversion_00013,P1,island,search,ios,standard,47.0,20.0,4832.73,6415.43,8.0,37.0,67.8,0.1473,43.18,0.0,,,,,,,,0.5729,0.61042,0,0.55285,1
conversion,conversion_00680,P2,island,affiliate,tablet,new,23.0,36.0,2472.33,2390.41,3.0,6.0,26.77,0.0891,94.53,1.0,,,,,,,,0.308,0.25292,0,0.28742,0
conversion,conversion_00279,P1,island,social,ios,new,38.0,16.0,,7102.45,12.0,57.0,196.28,0.1564,125.97,2.0,,,,,,,,0.6531,0.61128,0,0.638,0
conversion,conversion_00201,P3,regional,affiliate,android,new,46.0,12.0,6823.55,5289.19,14.0,46.0,63.12,0.215,43.02,3.0,,,,,,,,0.5433,0.55106,0,0.49633,0
conversion,conversion_00247,P2,suburban,email,desktop,value,38.0,3.0,1797.59,850.28,16.0,61.0,,0.1578,49.58,0.0,,,,,,,,0.2574,0.87269,0,0.89381,1
conversion,conversion_00292,P2,regional,search,tablet,premium,18.0,1.0,3556.62,,1.0,36.0,28.63,0.0449,26.8,0.0,,,,,,,,0.3181,0.54968,0,0.25822,0
conversion,conversion_00480,P2,regional,search,android,premium,34.0,26.0,4521.97,5707.29,13.0,24.0,40.81,0.1384,148.88,0.0,,,,,,,,0.5745,0.91208,0,0.7732,1
conversion,conversion_00711,P3,island,direct,tablet,premium,41.0,5.0,5712.85,7311.1,2.0,18.0,82.11,0.0119,70.18,3.0,,,,,,,,0.3703,0.47035,0,0.27802,0
conversion,conversion_00826,P3,regional,search,tablet,value,35.0,47.0,4997.8,7652.96,15.0,23.0,188.21,0.1599,89.08,2.0,,,,,,,,0.4037,0.97294,0,0.74098,1
conversion,conversion_00495,P1,regional,direct,android,value,37.0,27.0,5385.24,4428.3,9.0,48.0,50.85,0.0325,72.7,3.0,,,,,,,,0.2267,0.42753,0,0.34204,0
conversion,conversion_00740,P1,regional,direct,tablet,new,46.0,1.0,4522.15,2410.17,8.0,34.0,92.54,0.0106,117.07,0.0,,,,,,,,0.4066,0.63665,0,0.46741,1
conversion,conversion_00820,P1,regional,email,desktop,new,27.0,24.0,3082.97,4579.41,2.0,35.0,118.39,0.275,32.39,0.0,,,,,,,,0.1798,0.71299,0,0.71925,0
conversion,conversion_00570,P2,regional,email,desktop,standard,58.0,9.0,,1928.84,2.0,24.0,,0.5653,80.34,2.0,,,,,,,,0.2766,0.61609,0,0.53545,0
conversion,conversion_00660,P2,metro,email,android,premium,39.0,41.0,2699.77,2651.69,1.0,45.0,129.81,0.1625,31.04,1.0,,,,,,,,0.2961,0.62465,0,0.78436,1
conversion,conversion_00451,P1,suburban,email,android,premium,,4.0,7842.45,10994.11,1.0,24.0,81.53,0.2915,46.97,2.0,,,,,,,,0.1962,0.41172,1,0.6852,1
conversion,conversion_00296,P1,island,search,android,premium,,3.0,2228.64,3271.38,12.0,56.0,72.37,0.0732,35.39,1.0,,,,,,,,0.5204,0.53966,0,0.70561,1
conversion,conversion_00015,P1,metro,affiliate,tablet,new,40.0,22.0,,5885.87,10.0,34.0,70.06,0.1657,93.78,0.0,,,,,,,,0.4096,0.56187,0,0.2692,1
conversion,conversion_00513,P3,metro,social,android,standard,53.0,0.0,3334.33,3367.29,3.0,43.0,177.24,0.3653,34.17,2.0,,,,,,,,0.1322,0.48978,0,0.48928,1
conversion,conversion_00467,P1,regional,email,android,new,36.0,5.0,4335.41,6847.53,13.0,26.0,71.97,0.287,39.47,1.0,,,,,,,,0.4271,0.73109,0,0.97488,1
conversion,conversion_00464,P1,regional,social,tablet,standard,53.0,30.0,5452.91,9008.29,16.0,37.0,57.69,0.1082,63.09,1.0,,,,,,,,0.3559,0.71205,0,0.42683,0
conversion,conversion_00332,P3,metro,social,desktop,premium,47.0,,3974.88,4496.57,12.0,38.0,709.37,0.1646,69.13,3.0,,,,,,,,0.088,0.86587,0,1.0,1
conversion,conversion_00327,P3,metro,social,ios,new,50.0,6.0,5432.44,2971.76,9.0,50.0,92.31,0.2015,20.9,0.0,,,,,,,,0.6259,0.55124,0,0.61676,1
conversion,conversion_00407,P2,island,search,android,standard,34.0,15.0,2859.27,1869.1,5.0,39.0,516.04,0.3961,62.69,1.0,,,,,,,,0.2886,0.89569,0,0.88168,1
conversion,conversion_00143,P3,island,affiliate,desktop,value,40.0,35.0,5473.63,2695.84,0.0,16.0,59.02,0.0319,13.44,1.0,,,,,,,,0.1702,0.44513,0,0.414,0
conversion,conversion_00387,P3,metro,search,android,new,18.0,40.0,3758.63,6120.43,4.0,24.0,93.56,0.4162,147.07,3.0,,,,,,,,0.1774,0.64322,1,0.60227,1
conversion,conversion_00701,P2,suburban,affiliate,tablet,premium,37.0,19.0,4181.42,2963.72,3.0,38.0,94.52,0.1597,78.22,1.0,,,,,,,,0.2739,0.55663,0,0.44932,0
conversion,conversion_00600,P2,suburban,direct,tablet,value,39.0,7.0,4265.99,5668.07,12.0,13.0,74.35,0.0945,75.99,0.0,,,,,,,,0.2088,0.59569,0,0.75673,1
conversion,conversion_00681,P3,suburban,social,desktop,standard,50.0,5.0,5259.84,2763.32,9.0,14.0,101.68,0.2897,34.76,0.0,,,,,,,,0.1394,0.57916,0,0.8596,1
conversion,conversion_00784,P2,island,email,desktop,new,,51.0,5208.16,4875.58,10.0,17.0,59.65,0.4348,102.21,3.0,,,,,,,,0.7206,0.69404,0,0.45346,0
conversion,conversion_00080,P2,regional,direct,tablet,value,25.0,17.0,5136.13,4558.94,8.0,35.0,169.22,0.2496,83.15,0.0,,,,,,,,0.643,0.88415,0,0.77344,0
conversion,conversion_00732,P3,metro,social,android,value,41.0,0.0,4008.18,5093.74,9.0,43.0,51.27,0.269,31.58,2.0,,,,,,,,0.41,0.60084,0,0.85076,0
conversion,conversion_00185,P3,suburban,social,tablet,premium,42.0,24.0,4333.84,6261.97,15.0,15.0,83.95,0.1646,25.57,2.0,,,,,,,,0.5191,0.7972,0,0.59651,0
conversion,conversion_00336,P3,island,affiliate,tablet,standard,40.0,2.0,6419.66,9044.72,13.0,46.0,322.32,0.2677,53.25,0.0,,,,,,,,0.0802,0.945,0,0.60689,1
conversion,conversion_00301,P2,suburban,direct,android,standard,31.0,29.0,1720.41,,16.0,26.0,118.27,0.4896,63.85,2.0,,,,,,,,0.5287,0.73404,1,0.81021,1
conversion,conversion_00693,P1,regional,direct,ios,new,,19.0,6104.46,5893.14,12.0,33.0,40.5,0.5176,36.6,0.0,,,,,,,,0.3122,0.961,0,0.85732,1
conversion,conversion_00626,P3,island,social,desktop,premium,41.0,13.0,1200.0,1161.07,11.0,55.0,91.25,0.2705,20.59,3.0,,,,,,,,0.0203,0.72446,0,0.83312,1
conversion,conversion_00630,P2,island,search,tablet,premium,51.0,18.0,2678.77,2531.95,14.0,21.0,108.73,0.2285,106.49,0.0,,,,,,,,0.112,0.58497,0,0.76223,1
conversion,conversion_00437,P1,regional,social,ios,premium,47.0,9.0,4045.55,4285.66,10.0,32.0,104.21,0.1278,59.97,0.0,,,,,,,,0.3017,0.63248,0,0.68668,0
conversion,conversion_00706,P1,suburban,social,tablet,value,44.0,3.0,1968.01,2419.66,13.0,59.0,178.96,0.2544,104.38,3.0,,,,,,,,0.0599,0.53372,0,0.55535,1
conversion,conversion_00340,P3,island,social,android,standard,51.0,1.0,,10679.77,7.0,16.0,80.91,0.1819,51.73,0.0,,,,,,,,0.0967,0.49749,0,0.44991,1
conversion,conversion_00602,P3,metro,affiliate,desktop,standard,30.0,42.0,6008.82,6084.51,3.0,47.0,253.99,0.0859,48.33,1.0,,,,,,,,0.0997,0.55506,0,0.66818,0
conversion,conversion_00753,P2,metro,direct,tablet,value,44.0,4.0,3551.9,2436.21,8.0,35.0,95.03,0.1862,47.05,0.0,,,,,,,,0.2653,0.78859,0,0.67305,1
conversion,conversion_00054,P2,metro,direct,desktop,premium,31.0,1.0,3343.48,,10.0,21.0,351.39,0.5052,29.25,0.0,,,,,,,,0.3178,1.0,0,0.89539,1
conversion,conversion_00400,P2,island,email,tablet,premium,41.0,10.0,5926.65,,16.0,17.0,249.1,0.3356,57.44,1.0,,,,,,,,0.1441,0.87957,0,0.98471,1
conversion,conversion_00543,P2,regional,search,tablet,standard,37.0,9.0,3005.4,1899.2,15.0,23.0,68.33,0.0864,42.22,2.0,,,,,,,,0.2384,0.50456,0,0.59204,0
conversion,conversion_00295,P2,metro,affiliate,desktop,standard,60.0,37.0,3378.79,3486.18,8.0,51.0,89.03,0.2101,41.22,1.0,,,,,,,,0.351,0.91683,0,0.62618,1
conversion,conversion_00585,P2,suburban,search,android,value,53.0,23.0,,4995.1,12.0,23.0,96.57,0.4054,39.36,1.0,,,,,,,,0.3848,0.6459,1,0.8848,1
conversion,conversion_00049,P3,suburban,social,desktop,value,44.0,12.0,3504.67,4027.75,12.0,16.0,105.15,0.2972,177.17,0.0,,,,,,,,0.3237,0.78974,0,0.71156,1
conversion,conversion_00422,P3,regional,search,tablet,standard,18.0,6.0,4104.1,5956.41,9.0,11.0,91.53,0.0737,51.74,1.0,,,,,,,,0.2346,0.56828,0,1.0,1
conversion,conversion_00474,P1,regional,affiliate,tablet,standard,36.0,34.0,3977.61,6084.91,11.0,42.0,48.19,0.118,41.35,0.0,,,,,,,,0.0347,0.81124,0,0.46694,1
conversion,conversion_00118,P3,suburban,affiliate,desktop,standard,33.0,11.0,6541.54,4553.75,8.0,18.0,144.36,0.1938,97.39,0.0,,,,,,,,0.1004,0.99896,0,0.7601,0
conversion,conversion_00165,P3,island,email,android,new,29.0,5.0,6575.61,7782.12,2.0,4.0,56.87,0.5765,59.13,0.0,,,,,,,,0.29,0.50042,0,0.51622,0
conversion,conversion_00595,P2,island,search,android,value,33.0,84.0,3538.86,2723.55,7.0,42.0,,0.299,19.8,0.0,,,,,,,,0.2831,0.86568,0,0.59214,1
conversion,conversion_00229,P3,metro,affiliate,ios,premium,38.0,25.0,4154.07,2757.49,8.0,27.0,161.86,0.3851,72.47,0.0,,,,,,,,0.6342,0.93973,0,0.68891,1
conversion,conversion_00359,P2,metro,affiliate,android,standard,18.0,3.0,5641.82,8452.67,5.0,22.0,49.65,0.4262,58.12,1.0,,,,,,,,0.0574,0.4567,1,0.62421,1
conversion,conversion_00673,P1,regional,email,desktop,premium,50.0,16.0,4490.51,5224.79,12.0,48.0,349.86,0.1719,60.77,1.0,,,,,,,,0.1499,0.98723,0,0.95248,1
conversion,conversion_00755,P1,regional,social,tablet,new,34.0,1.0,4165.77,3557.51,14.0,16.0,162.8,0.0465,61.46,3.0,,,,,,,,0.1432,0.53866,0,0.94393,1
conversion,conversion_00267,P1,island,search,android,value,35.0,10.0,3540.71,1506.41,5.0,43.0,82.68,0.353,70.23,1.0,,,,,,,,0.2177,0.74992,0,0.71639,0
conversion,conversion_00589,P2,suburban,affiliate,tablet,standard,31.0,3.0,5325.35,4004.23,0.0,39.0,196.74,0.1533,139.31,3.0,,,,,,,,0.2215,0.29249,0,0.07685,0
conversion,conversion_00145,P2,regional,social,ios,standard,35.0,52.0,5170.55,7753.91,12.0,17.0,371.18,0.206,56.05,3.0,,,,,,,,0.2021,0.84197,0,0.52415,1
conversion,conversion_00358,P1,regional,search,android,value,53.0,8.0,5418.3,4587.84,11.0,31.0,227.01,0.4259,22.15,1.0,,,,,,,,0.0808,0.86893,0,0.68751,1
conversion,conversion_00426,P2,suburban,affiliate,android,value,31.0,,2482.93,1339.9,14.0,43.0,84.03,0.075,154.93,3.0,,,,,,,,0.3276,0.5677,1,0.64342,1
conversion,conversion_00018,P1,suburban,search,tablet,premium,34.0,1.0,3705.89,3168.81,9.0,20.0,51.1,0.033,146.64,0.0,,,,,,,,0.0471,0.70482,0,0.60935,0
conversion,conversion_00522,P2,regional,affiliate,android,standard,49.0,26.0,4538.77,5993.42,10.0,25.0,150.15,0.146,132.55,1.0,,,,,,,,0.0834,0.83371,1,0.63197,1
conversion,conversion_00502,P1,island,affiliate,tablet,value,46.0,2.0,6142.23,10011.72,6.0,50.0,75.9,0.4461,141.48,0.0,,,,,,,,0.3846,0.41277,0,0.46795,0
conversion,conversion_00874,P1,suburban,social,ios,premium,,4.0,,,8.0,50.0,79.45,0.1506,41.59,0.0,,,,,,,,0.324,0.80721,0,0.90987,1
conversion,conversion_00628,P1,suburban,email,desktop,premium,69.0,2.0,1260.31,1641.14,8.0,48.0,205.71,0.0829,20.18,0.0,,,,,,,,0.7831,0.97136,0,1.0,0
conversion,conversion_00771,P3,island,search,android,premium,36.0,12.0,3020.72,,3.0,32.0,24.07,0.1195,70.61,0.0,,,,,,,,0.6339,0.61219,0,0.76671,0
conversion,conversion_00811,P1,metro,direct,android,standard,38.0,15.0,5239.79,,14.0,45.0,95.65,0.3158,14.55,1.0,,,,,,,,0.361,0.86784,1,0.90896,1
conversion,conversion_00764,P2,metro,search,android,new,63.0,3.0,5196.61,2634.45,15.0,61.0,192.86,0.2213,67.4,1.0,,,,,,,,0.2183,0.88715,0,0.71432,1
conversion,conversion_00801,P3,island,email,tablet,standard,33.0,1.0,4625.53,5771.1,8.0,15.0,191.93,0.2804,31.17,0.0,,,,,,,,0.4197,0.82768,0,0.63018,1
